"Metal wire weft stability control device for use during metal wire spinning process, has metal wire wound with metal wire cylinder that is provided with detergent solution, where liquid level of detergent solution is flooded over cylinder",2012-07-23
"Electronic textile, has three-weft fabric provided with electroluminescent wire including fiber of specific value, and direct current power supply connected with electric contact, where wire is provided with specific diameter",2012-10-26
"Decorative knitted fabric, comprises shell fabric main body formed by interweaving warp and four yarns, where yarns are formed into flat-chain structure and lining structure and one of yarns contains chinlon raw materials",2012-07-24
"Shell fabric, comprises fabric main body and yarn that is provided with three raw materials, where raw materials are made of polyurethane fiber yarn and yarn is formed into flat structure",2012-07-24
"Non-extinction knitted fabric, has fabric main body provided with three yarns that are made of raw material, where first yarn and second yarn are provided with warp satin tissue structure and third yarn is provided with flat structure",2012-07-24
"Semi-automatic four-point position and dotting depth adjusting device, has thimble formed on head of locating groove, and can be moved along with pulling block, where pulling block is propped against slider",2012-08-10
"Cloth containing moisture rate control device, has multiple drying cylinders drying cloth and controlled by micro-computer, where output end of micro-computer is connected with proportion control valve and steam inlet end of each cylinder",2012-09-10
"Saving energy-type colored soaping washing machine, has roller placed between adjacent colored soaping washing machine water tank main bodies, where inner wall of each main body is provided with energy-saving heat preservation layer",2012-09-10
Intelligent automatic dye dissolving device has pot-shaped polishing material cylinder which is connected with main compressed air pipe network and liquid outlet that is equipped with gas sensor,2012-08-07
"Oil-proof shield for spinning frame feeding device, has arc-shaped hollow cover body arranged with upper part of feeding roller, where middle part of feeding roller is provided with clamping groove",2012-07-02
"Air-charging bag integrated clothes, have clothes main body connected with manual inflation pump and provided with air-charging bag that is provided with longer inflation tube, and charging pipe connected with inflating pump",2012-08-21
"Cashmere yarn for knitting e.g. sweater, comprises yarn body provided with cashmere core wire and synthetic polyester decorative line, where cashmere core wire is provided with regular olive core",2012-06-06
"Slide fastener teeth structure, has gear part formed with groove and connected with protruding end of base, upper part connected with side of projection meshed teeth, and engagement teeth provided at side of adjacent teeth",2012-11-20
